,Contact Infectivity,Duration,Infectious,Recovered,Recovering,Succumbing,Susceptible,Total Population
41.625,0.3,5,67.6600220899109,294.3704908256689,13.53200441798218,13.050998909781187,642.9694870844213,1000
41.75,0.3,5,67.5983661635465,296.0614213194663,13.5196732327093,13.00606515633903,641.3402125169883,1000
41.875,0.3,5,67.53264457566601,297.7507722490757,13.506528915133202,12.960525792220283,639.7165831752593,1000
42.0,0.3,5,67.46288359136071,299.4384422175051,13.492576718272142,12.914392973027445,638.0986741911352,1000
42.125,0.3,5,67.38911033213218,301.12433049245203,13.477822066426436,12.867678888357398,636.4865591754167,1000
42.25,0.3,5,67.31135275862435,302.80833702755257,13.46227055172487,12.82039575609227,634.880310213824,1000
42.375,0.3,5,67.22963965307974,304.4903624831958,13.445927930615948,12.77255581676441,633.2799978637254,1000
42.5,0.3,5,67.14400060153585,306.1703082468976,13.42880012030717,12.72417132799873,631.6856911515674,1000
42.625,0.3,5,67.05446597577803,307.84807645322655,13.410893195155605,12.675254559035585,630.0974575709963,1000
42.75,0.3,5,66.961066915065,309.52357000327686,13.392213383013,12.625817785337205,628.5153630816591,1000
42.875,0.3,5,66.86383530764297,311.19669258368225,13.372767061528595,12.575873283280536,626.9394721086758,1000
43.0,0.3,5,66.76280377206467,312.8673486851659,13.352560754412934,12.525433324939197,625.3698475427705,1000
43.125,0.3,5,66.65800563832896,314.53544362062166,13.331601127665792,12.474510172957045,623.8065507410504,1000
43.25,0.3,5,66.5494749288572,316.20088354272207,13.30989498577144,12.423116075515823,622.2496415284218,1000
43.375,0.3,5,66.4372463393221,317.86357546104955,13.287449267864421,12.37126326139907,620.6991781996295,1000
43.5,0.3,5,66.32135521934458,319.5234272587468,13.264271043868916,12.31896393515434,619.1552175219097,1000
43.625,0.3,5,66.2018375530744,321.18034770868394,13.24036751061488,12.26623027235578,617.6178147382426,1000
43.75,0.3,5,66.07872993966973,322.83424648913865,13.215745987933946,12.213074414968732,616.0870235711926,1000
43.875,0.3,5,65.95206957369115,324.48503419898793,13.19041391473823,12.15950846681804,614.5628962273219,1000
44.0,0.3,5,65.82189422542476,326.13262237240866,13.16437884508495,12.105544489161558,613.0454834021675,1000
44.125,0.3,5,65.68824222114957,327.7769234930858,13.137648444229914,12.051194496370176,611.5348342857654,1000
44.25,0.3,5,65.55115242336359,329.41785100792714,13.110230484672718,11.996470451715572,610.0309965687101,1000
44.375,0.3,5,65.41066421098319,331.05531934028306,13.082132842196637,11.941384263266729,608.5340164487346,1000
44.5,0.3,5,65.26681745952963,332.68924390267097,13.053363491905927,11.885947779896167,607.0439386378004,1000
44.625,0.3,5,65.11965252131718,334.31954110900523,13.023930504263436,11.830172787396629,605.5608063696785,1000
44.75,0.3,5,64.96921020565591,335.9461283863307,12.993842041131183,11.774071004708928,604.0846614080143,1000
44.875,0.3,5,64.81553175908313,337.56892418606293,12.963106351816625,11.717654080261383,602.6155440548549,1000
45.0,0.3,5,64.65865884563615,339.18784799473326,12.93173176912723,11.660933588421326,601.1534931596316,1000
45.125,0.3,5,64.49863352717972,340.802820344242,12.899726705435944,11.603921026058917,599.6985461285793,1000
45.25,0.3,5,64.33549824379999,342.4137628216201,12.867099648759998,11.546627809223333,598.2507389345809,1000
45.375,0.3,5,64.16929579427814,344.02059807830136,12.833859158855628,11.48906526993151,596.8101061274214,1000
45.5,0.3,5,64.00006931665496,345.6232498389078,12.800013863330992,11.431244653069198,595.3766808444382,1000
45.625,0.3,5,63.827862268898315,347.2216429095492,12.765572453779663,11.373177113404234,593.9504948215534,1000
45.75,0.3,5,63.65271840968477,348.8157031856413,12.730543681936954,11.314873712711647,592.5315784046747,1000
45.875,0.3,5,63.47468177930643,350.4053576592439,12.694936355861286,11.256345417010275,591.1199605614506,1000
46.0,0.3,5,63.2937966807136,351.99053442592344,12.658759336142719,11.197603093910281,589.7156688933641,1000
46.125,0.3,5,63.110107660703655,353.57116269114283,12.622021532140732,11.138657510071033,588.3187296481545,1000
46.25,0.3,5,62.92365949126613,355.14717277618234,12.584731898253226,11.07951932876861,586.9291677325526,1000
46.375,0.3,5,62.7344971510937,356.7184961235956,12.54689943021874,11.020199107572152,585.5470067253116,1000
46.5,0.3,5,62.54266580726838,358.28506530220574,12.508533161453675,10.96070729612818,584.1722688905268,1000
46.625,0.3,5,62.34821079713186,359.84681401164386,12.469642159426373,10.901054234051914,582.8049751912251,1000
46.75,0.3,5,62.15117761034882,361.4036770864377,12.430235522069763,10.841250148924544,581.4451453032144,1000
46.875,0.3,5,61.951611871171195,362.9555904996528,12.39032237423424,10.781305154395389,580.0927976291769,1000
47.0,0.3,5,61.74955932091172,364.5024913660925,12.349911864182344,10.721229248387669,578.7479493129966,1000
47.125,0.3,5,61.545065800634,366.04431794506155,12.3090131601268,10.661032311406753,577.4106162543053,1000
47.25,0.3,5,61.33817723406661,367.5810096426997,12.267635446813323,10.600724104949448,576.0808131232345,1000
47.375,0.3,5,61.12893961074801,369.1125070138893,12.225787922149603,10.540314270013043,574.7585533753635,1000
47.5,0.3,5,60.91739896940891,370.63875176374466,12.183479793881782,10.479812325702635,573.4438492668472,1000
47.625,0.3,5,60.703601381598205,372.1596867486878,12.140720276319641,10.41922766793524,572.1367118697148,1000
47.75,0.3,5,60.4875929355585,373.6752559771173,12.0975185871117,10.358569568239206,570.8371510873251,1000
47.875,0.3,5,60.26941972035666,375.1854046096759,12.053883944071332,10.297847172647273,569.5451756699682,1000
48.0,0.3,5,60.049127810274626,376.6900789591251,12.009825562054925,10.237069500681722,568.260793230601,1000
48.125,0.3,5,59.82676324946543,378.1892264898305,11.965352649893086,10.176245444429899,566.9840102607048,1000
48.25,0.3,5,59.60237203687883,379.6827958168669,11.920474407375767,10.115383767708467,565.714832146255,1000
48.375,0.3,5,59.376000111460925,381.17073670474895,11.875200022292185,10.054493105314576,564.4532631837909,1000
48.5,0.3,5,59.14769333763157,382.65300006579434,11.829538667526315,9.993581962362287,563.199306596575,1000
48.625,0.3,5,58.91749749104322,384.12953795812666,11.783499498208645,9.932658713702367,561.952964550831,1000
48.75,0.3,5,58.685458244624435,385.6003035833248,11.737091648924887,9.8717316034237,560.7142381720516,1000
48.875,0.3,5,58.451621154911045,387.06525128372584,11.69032423098221,9.810808744434485,559.4831275613641,1000
49.0,0.3,5,58.216031648667645,388.52433653938976,11.643206329733529,9.749898118121296,558.2596318119436,1000
49.125,0.3,5,57.97873500980178,389.9775159647316,11.595747001960357,9.689007574084238,557.0437490254677,1000
49.25,0.3,5,57.73977636657292,391.4247473048295,11.547955273314583,9.628144829946248,555.8354763285987,1000
49.375,0.3,5,57.49920067909795,392.8659894314159,11.499840135819591,9.567317471234691,554.6348098894873,1000
49.5,0.3,5,57.257052727154814,394.3012023385591,11.451410545430964,9.506532951333313,553.4417449342872,1000
49.625,0.3,5,57.013377098285424,395.7303471380424,11.402675419657085,9.445798591502703,552.2562757636732,1000
49.75,0.3,5,56.76821817619894,397.1533860544492,11.353643635239788,9.3851215809673,551.0783957693529,1000
49.875,0.3,5,56.52162012947608,398.5702824199605,11.304324025895216,9.324508977067117,549.9080974505646,1000
50.0,0.3,5,56.273626900574754,399.9810006688732,11.254725380114952,9.263967705472167,548.7453724305532,1000
50.125,0.3,5,56.024282195137694,401.385506331846,11.20485643902754,9.203504560457837,547.5902114730175,1000
50.25,0.3,5,55.773629471601524,402.7837660298811,11.154725894320304,9.14312620523918,546.4426044985186,1000
50.375,0.3,5,55.52171193110736,404.175747468049,11.104342386221472,9.082839172362323,545.3025406008448,1000
50.5,0.3,5,55.268572507712356,405.5614194289634,11.053714501542471,9.022649864151095,544.1700080633254,1000
50.625,0.3,5,55.01425385890147,406.94075176601507,11.002850771780293,8.962564553206988,543.0449943750847,1000
50.75,0.3,5,54.75879835639856,408.3137153963704,10.951759671279712,8.902589382960642,541.9274862472322,1000
50.875,0.3,5,54.50224807727568,409.6802822937437,10.900449615455136,8.842730368272981,540.8174696289818,1000
51.0,0.3,5,54.2446447953593,411.0404254809496,10.84892895907186,8.782993396084198,539.7149297236923,1000
51.125,0.3,5,53.986029972931824,412.3941190222435,10.797205994586365,8.72338422610878,538.6198510048259,1000
51.25,0.3,5,53.726444752726884,413.7413380154575,10.745288950545376,8.6639084915748,537.532217231817,1000
51.375,0.3,5,53.465929950216285,415.0820585839387,10.693185990043258,8.60457170000567,536.4520114658463,1000
51.5,0.3,5,53.204526046186885,416.41625786829763,10.640905209237378,8.545379234042697,535.3792160855168,1000
51.625,0.3,5,52.94227317960486,417.7439140179736,10.588454635920971,8.486336352306637,534.3138128024228,1000
51.75,0.3,5,52.67921114076525,419.06500618262436,10.535842228153049,8.427448190296577,533.2557826766117,1000
51.875,0.3,5,52.415379364724075,420.379514503347,10.483075872944815,8.36871976132451,532.2051061319303,1000
52.0,0.3,5,52.15081692501055,421.687420103738,10.43016338500211,8.310155957483895,531.1617629712526,1000
52.125,0.3,5,51.88556252761639,422.98870508079784,10.377112505523279,8.251761550650636,530.125732391587,1000
52.25,0.3,5,51.61965450525946,424.2833524956881,10.323930901051892,8.19354119351485,529.0969929990537,1000
52.375,0.3,5,51.35313081191861,425.57134636434824,10.270626162383723,8.135499420641864,528.0755228237344,1000
52.5,0.3,5,51.086029017636555,426.85267164797756,10.21720580352731,8.077640649560918,527.0612993343872,1000
52.625,0.3,5,50.81838630358757,428.1273142433902,10.163677260717515,8.019969181880066,526.0542994530235,1000
52.75,0.3,5,50.5502394574065,429.39526097324915,10.1100478914813,7.962489204425747,525.0544995693456,1000
52.875,0.3,5,50.281624868775694,430.65649957618575,10.056324973755139,7.905204790405654,524.0618755550397,1000
53.0,0.3,5,50.01257852526633,431.9110186968115,10.002515705053266,7.848119900593419,523.0764027779234,1000
53.125,0.3,5,49.74313600843031,433.1588078756281,9.948627201686062,7.791238384533727,522.0980561159428,1000
53.25,0.3,5,49.47333249013918,434.39985753884235,9.894666498027835,7.734563981766549,521.1268099710196,1000
53.375,0.3,5,49.203202729166044,435.63415898809143,9.840640545833208,7.678100323069112,520.1626382827437,1000
53.5,0.3,5,48.93278106800685,436.8617043900851,9.786556213601369,7.621850931714327,519.2055145419092,1000
53.625,0.3,5,48.66210142993685,438.082486766171,9.73242028598737,7.5658192247444225,518.2554118038933,1000
53.75,0.3,5,48.391197316298395,439.29649998182794,9.678239463259679,7.51000851425853,517.3123027018747,1000
53.875,0.3,5,48.12010180401595,440.5037387360942,9.62402036080319,7.454422008713018,516.3761594598909,1000
54.0,0.3,5,47.84884754333421,441.7041985509351,9.569769508666841,7.399062814233412,515.4469539057318,1000
54.125,0.3,5,47.5774667557752,442.89787576055664,9.51549335115504,7.343933935936766,514.5246574836691,1000
54.25,0.3,5,47.30599123231016,444.08476750066984,9.461198246462033,7.289038279263349,513.6092412670209,1000
54.375,0.3,5,47.034452331742095,445.2648716977114,9.406890466348418,7.234378651316598,512.7006759705474,1000
54.5,0.3,5,46.76288097929449,446.43818705802573,9.352576195858898,7.179957762210264,511.79893196268074,1000
54.625,0.3,5,46.49130766540226,447.604713057014,9.298261533080453,7.1257782264217475,510.9039792775847,1000
54.75,0.3,5,46.2197624447004,448.7644499282543,9.24395248894008,7.071842564150655,510.01578762704634,1000
54.875,0.3,5,45.94827493520613,449.9173986525987,9.189654987041227,7.018153202681572,509.13432641219623,1000
55.0,0.3,5,45.676874317690256,451.0635609472517,9.13537486353805,6.964712477750174,508.2595647350591,1000
55.125,0.3,5,45.40558933523335,452.2029392548342,9.08111786704667,6.91152263491177,507.3914714099335,1000
55.25,0.3,5,45.13444829296249,453.33553673243887,9.026889658592498,6.858585830911377,506.53001497459974,1000
55.375,0.3,5,44.86347905796421,454.46135724067983,8.972695811592843,6.805904135054536,505.67516370135706,1000
55.5,0.3,5,44.592709059369405,455.58040533274215,8.918541811873881,6.753479530578052,504.8268856078895,1000
55.625,0.3,5,44.32216528860576,456.6926862434351,8.864433057721152,6.701313916019834,503.9851484679602,1000
55.75,0.3,5,44.05187429981359,457.79820587825304,8.810374859962717,6.649409106587142,503.1499198219344,1000
55.875,0.3,5,43.781862210420634,458.89697080244855,8.756372442084126,6.59776683552249,502.32116698713185,1000
56.0,0.3,5,43.51215470187167,459.98898823012075,8.702430940374335,6.546388755466505,501.49885706800853,1000
56.125,0.3,5,43.24277702050862,461.0742660133242,8.648555404101725,6.4952764398170775,500.68295696616815,1000
56.25,0.3,5,42.973753978597,462.15281263120016,8.594750795719401,6.444431384084164,499.87343339020384,1000
56.375,0.3,5,42.70510995549449,463.22463717913575,8.541021991098898,6.393855007239629,499.0702528653708,1000
56.5,0.3,5,42.43686889895745,464.289749357953,8.48737377979149,6.3435486530615135,498.27338174309057,1000
56.625,0.3,5,42.169054326581254,465.34815946313216,8.43381086531625,6.293513591472187,497.4827862102876,1000
56.75,0.3,5,41.9016893273704,466.3998783740721,8.380337865474079,6.243751019869834,496.69843229855843,1000
56.875,0.3,5,41.63479656343421,467.44491754339134,8.326959312686842,6.1942620644527455,495.92028589317533,1000
57.0,0.3,5,41.36839827180424,468.4832889862723,8.273679654360848,6.145047781535942,495.1483127419243,1000
57.125,0.3,5,41.1025162663693,469.5150052698524,8.22050325327386,6.096109158859637,494.38247846377925,1000
57.25,0.3,5,40.837171939924225,470.5400795026642,8.167434387984844,6.047447116889113,493.6227485574126,1000
57.375,0.3,5,40.57238626632841,471.5585253241285,8.114477253265681,5.999062510105557,492.86908840954413,1000
57.5,0.3,5,40.30817980277031,472.5703568941017,8.061635960554062,5.950956128287487,492.1214633031291,1000
57.625,0.3,5,40.04457269213412,473.5755888824811,8.008914538426824,5.9031286977823445,491.37983842538586,1000
57.75,0.3,5,39.781584665464784,474.5742364588702,7.956316933092957,5.855580882767928,490.64417887566606,1000
57.875,0.3,5,39.51923504452772,475.5663152823065,7.903847008905544,5.808313286503297,489.91444967316676,1000
58.0,0.3,5,39.25754274445948,476.5518414910544,7.851508548891895,5.761326452568841,489.19061576448706,1000
58.125,0.3,5,38.9965262765059,477.53083169246463,7.79930525530118,5.714620866095201,488.47264203103043,1000
58.25,0.3,5,38.73620375084401,478.5033029529034,7.747240750168802,5.668196954980758,487.7604932962535,1000
58.375,0.3,5,38.476592879484315,479.46927278775297,7.695318575896863,5.622055091097424,487.0541343327637,1000
58.5,0.3,5,38.21771097924993,480.428759151485,7.643542195849986,5.576195591484482,486.3535298692661,1000
58.625,0.3,5,37.95957497482924,481.3817804278095,7.5919149949658475,5.530618719530258,485.6586445973624,1000
58.75,0.3,5,37.70220140189866,482.3283554199003,7.540440280379732,5.485324686141367,484.9694431782022,1000
58.875,0.3,5,37.44560641031234,483.2685033407,7.4891212820624675,5.440313650899405,484.2858902489888,1000
59.0,0.3,5,37.189805767355374,484.2022438033046,7.437961153471075,5.395585723204806,483.60795042934114,1000
59.125,0.3,5,36.93481486105767,485.12959681143,7.386962972211533,5.351140963407802,482.9355883275135,1000
59.25,0.3,5,36.680648703565005,486.05058274996236,7.336129740713001,5.306979383926231,482.26876854647384,1000
59.375,0.3,5,36.427321934564524,486.965222375593,7.2854643869129045,5.263100950350137,481.6074556898437,1000
59.5,0.3,5,36.17484882476149,487.87353680753927,7.234969764952298,5.219505582532966,480.95161436770053,1000
59.625,0.3,5,35.92324327940447,488.77554751835316,7.184648655880894,5.176193155669302,480.30120920224374,1000
59.75,0.3,5,35.672518841855975,489.6712763248181,7.134503768371195,5.1331635013589985,479.65620483332725,1000
59.875,0.3,5,35.422688697205935,490.5607453789358,7.084537739441187,5.090416408657652,479.0165659238596,1000
60.0,0.3,5,35.17376567592496,491.4439771590034,7.034753135184992,5.047951625113306,478.3822571650731,1000
60.125,0.3,5,34.925762257554965,492.3209944607825,6.985152451510993,5.005768857789365,477.75324328166397,1000
60.25,0.3,5,34.67869057443438,493.1918203887611,6.935738114886876,4.963867774273612,477.129489036806,1000
60.375,0.3,5,34.432562415455386,494.05647834750846,6.886512483091077,4.922248003673345,476.51095923703764,1000
60.5,0.3,5,34.18738922985073,494.9149920331243,6.837477845970146,4.880909137596549,475.89761873702656,1000
60.625,0.3,5,33.94318213100753,495.76738542478313,6.788636426201506,4.839850731119115,475.28943244421095,1000
60.75,0.3,5,33.69995190030582,496.61368277637416,6.739990380061164,4.79907230373808,474.6863653233215,1000
60.875,0.3,5,33.457708990979334,497.45390860823716,6.691541798195867,4.758573340310878,474.088382400785,1000
61.0,0.3,5,33.216463531996425,498.2880876989951,6.643292706399285,4.718353291980631,473.49544876901007,1000
61.125,0.3,5,32.97622533195869,499.1162450774841,6.595245066391738,4.678411577087457,472.9075295905588,1000
61.25,0.3,5,32.73700388301536,499.9384060147809,6.547400776603072,4.63874758206586,472.32459010220526,1000
61.375,0.3,5,32.498808364791124,500.75459601632843,6.499761672958225,4.599360662328196,471.7465956188819,1000
61.5,0.3,5,32.261647648325464,501.56484081415954,6.452329529665093,4.56025014313427,471.1735115375164,1000
61.625,0.3,5,32.02553030002144,502.3691663592193,6.405106060004288,4.521415320447092,470.6053033407606,1000
61.75,0.3,5,31.79046458560206,503.1675988137864,6.358092917120412,4.482855461774878,470.0419366006129,1000
61.875,0.3,5,31.55645847407225,503.96016454399296,6.31129169481445,4.444569806999304,469.48337698193626,1000
62.0,0.3,5,31.32351964168462,504.74689011244396,6.264703928336924,4.406557569190116,468.9295902458729,1000
62.125,0.3,5,31.09165547590727,505.52780227093564,6.218331095181454,4.36881793540615,468.3805422531586,1000
62.25,0.3,5,30.86087307939188,506.3029279532731,6.172174615878376,4.331350067482829,467.8361989673365,1000
62.375,0.3,5,30.631179273940422,507.0722942681869,6.126235854788084,4.294153102806237,467.2965264578742,1000
62.5,0.3,5,30.402580604468856,507.8359284923491,6.080516120893771,4.257226155073829,466.7614909031836,1000
62.625,0.3,5,30.17508334296624,508.59385806348837,6.035016668593248,4.220568315041897,466.231058593547,1000
62.75,0.3,5,29.94869349244773,509.3461105736036,5.989738698489546,4.184178651259857,465.7051959339502,1000
62.875,0.3,5,29.723416790900007,510.0927137622769,5.944683358180002,4.148056210791475,465.18386944682464,1000
63.0,0.3,5,29.49925871521767,510.83369551008445,5.899851743043534,4.112200019923125,464.66704577469943,1000
63.125,0.3,5,29.276224485129276,511.5690838321063,5.855244897025855,4.076609084859187,464.15469168276593,1000
63.25,0.3,5,29.054319067111624,512.2989068715339,5.8108638134223245,4.041282392404695,463.646774061356,1000
63.375,0.3,5,28.833547178291074,513.0231928933752,5.766709435658215,4.006218910635353,463.1432599283352,1000
63.5,0.3,5,28.613913290330608,513.7419702782577,5.722782658066121,3.9714175895550223,462.6441164314132,1000
63.625,0.3,5,28.395421633301474,514.4552675163279,5.679084326660295,3.936877361740808,462.1493108503722,1000
63.75,0.3,5,28.178076199538225,515.1631132012477,5.635615239907645,3.902597142975865,461.6588105992157,1000
63.875,0.3,5,27.9618807474761,515.8655360242874,5.59237614949522,3.8685758328700484,461.17258322823824,1000
64.0,0.3,5,27.746838805469665,516.5625647685132,5.549367761093933,3.834812315468527,460.6905964260189,1000
64.125,0.3,5,27.532953675591664,517.2542283030718,5.5065907351183325,3.8013054598485003,460.21281802133825,1000
64.25,0.3,5,27.32022843741113,517.9405555775684,5.464045687482226,3.768054120704131,459.73921598502227,1000
64.375,0.3,5,27.10866595174986,518.6215756165391,5.421733190349972,3.735057138919847,459.2697584317129,1000
64.5,0.3,5,26.89826886441623,519.2973175140175,5.3796537728832465,3.702313342132131,458.8044136215681,1000
64.625,0.3,5,26.689039609915657,519.9678104281948,5.337807921983131,3.6698215452799303,458.34314996189147,1000
64.75,0.3,5,26.480980415136724,520.6330835761704,5.296196083027345,3.6375805511438375,457.8859360086948,1000
64.875,0.3,5,26.274093303012325,521.2931662287973,5.254818660602465,3.6055891508741715,457.43274046819226,1000
65.0,0.3,5,26.068380096154964,521.9480877056167,5.213676019230993,3.5738461245080813,456.9835321982303,1000
65.125,0.3,5,25.86384242046559,522.5978773698836,5.172768484093118,3.5423502414758476,456.53828020965284,1000
65.25,0.3,5,25.660481708715214,523.242564623683,5.1320963417430425,3.5111002610964817,456.0969536676036,1000
65.375,0.3,5,25.458299204098715,523.8821789031356,5.091659840819743,3.4800949330627935,455.6595218927676,1000
65.5,0.3,5,25.257295963760242,524.5167496736901,5.0514591927520485,3.449332997916053,455.22595436255153,1000
65.625,0.3,5,25.057472862289536,525.146306425506,5.011494572457908,3.4188131875103855,454.7962207122063,1000
65.75,0.3,5,24.85883059518875,525.7708786689218,4.97176611903775,3.388534225467055,454.37029073589133,1000
65.875,0.3,5,24.661369682309168,526.3904959300098,4.932273936461834,3.358494827618762,453.9481343876828,1000
66.0,0.3,5,24.465090471257383,527.0051877462178,4.8930180942514765,3.3286937024441112,453.5297217825266,1000
66.125,0.3,5,24.269993140770445,527.6149836620936,4.8539986281540894,3.2991295514923724,453.1150231971378,1000
66.25,0.3,5,24.076077704059585,528.2199132250951,4.815215540811917,3.2698010697987034,452.7040090708471,1000
66.375,0.3,5,23.88334401212209,528.8200059814835,4.776668802424418,3.240706946289943,452.2966500063962,1000
66.5,0.3,5,23.691791757020997,529.4152914722983,4.7383583514042,3.2118458641811487,451.8929167706824,1000
66.625,0.3,5,23.501420475132196,530.0057992294153,4.700284095026439,3.183216501362985,451.4927802954543,1000
66.75,0.3,5,23.3122295503587,530.5915587716831,4.662445910071741,3.1548175307801407,451.09621167795996,1000
66.875,0.3,5,23.124218217311736,531.1725996011428,4.624843643462347,3.1266476208008713,450.7031821815472,1000
67.0,0.3,5,22.93738556445842,531.7489511993242,4.587477112891684,3.098705435577853,450.31366323621916,1000
67.125,0.3,5,22.751730537235726,532.3206430236221,4.550346107447146,3.0709896354004385,449.92762643914403,1000
67.25,0.3,5,22.567251941130603,532.887704503749,4.51345038822612,3.043498877038493,449.54504355512233,1000
67.375,0.3,5,22.38394844472596,533.4501650382651,4.476789688945192,3.0162318140779205,449.1658865170108,1000
67.5,0.3,5,22.201818582712406,534.0080539911844,4.440363716542481,2.9891870972480303,448.7901274261051,1000
67.625,0.3,5,22.02086075886554,534.5614006886548,4.404172151773108,2.96236337474087,448.4177385524815,1000
67.75,0.3,5,21.841073248988682,535.1102344157132,4.3682146497977365,2.9357592925226634,448.0486923352999,1000
67.875,0.3,5,21.662454203820968,535.6545844131138,4.332490840764193,2.9093734946374936,447.68296138306727,1000
68.0,0.3,5,21.485001651910586,536.1944798742272,4.297000330382117,2.8832046235033406,447.32051847386407,1000
68.125,0.3,5,21.30871350245323,536.7299499420144,4.261742700490646,2.857251320200636,446.96133655553416,1000
68.25,0.3,5,21.133587548095615,537.2610237060676,4.226717509619123,2.831512224753437,446.6053887458386,1000
68.375,0.3,5,20.95962146770405,537.7877301997232,4.19192429354081,2.8059859764033654,446.25264833257467,1000
68.5,0.3,5,20.78681282909801,538.3100983972429,4.157362565819602,2.7806712138764302,445.90308877366107,1000
68.625,0.3,5,20.615159091748747,538.828157211063,4.12303181834975,2.7555665756428662,445.5566836971904,1000
68.75,0.3,5,20.4446576094429,539.34193548911,4.08893152188858,2.730670700170113,445.21340690144916,1000
68.875,0.3,5,20.275305632911163,539.8514620121849,4.055061126582233,2.705982226169047,444.87323235490607,1000
69.0,0.3,5,20.10710031242202,540.3567654914093,4.021420062484404,2.6814997928336117,444.5361341961709,1000
69.125,0.3,5,19.940038700340622,540.8578745657388,3.9880077400681246,2.6572220400739437,444.20208673392267,1000
69.25,0.3,5,19.77411775365285,541.3548177995394,3.95482355073057,2.633147608743135,443.87106444680984,1000
69.375,0.3,5,19.609334336454666,541.8476236802259,3.921866867290933,2.6092751408577306,443.54304198332164,1000
69.5,0.3,5,19.44568522240681,542.3363206159627,3.8891370444813615,2.5856032798120947,443.21799416163276,1000
69.625,0.3,5,19.28316709715497,542.820936933426,3.856633419430994,2.562130670586754,442.89589596942125,1000
69.75,0.3,5,19.12177656071556,543.3015008756258,3.824355312143112,2.5388559599508365,442.5767225636608,1000
69.875,0.3,5,18.961510129827182,543.7780405997875,3.7923020259654363,2.5157777966587127,442.26044927038754,1000
70.0,0.3,5,18.80236424026793,544.2505841752908,3.760472848053586,2.492894831640956,441.94705158444344,1000
70.125,0.3,5,18.644335249138717,544.7191595816685,3.7288670498277434,2.4702057181897366,441.636505169195,1000
70.25,0.3,5,18.48741943711272,545.1837947066596,3.697483887422544,2.4477091121387464,441.3287858562299,1000
70.375,0.3,5,18.331613010651175,545.64451734432,3.666322602130235,2.425403672037773,441.02386964503097,1000
70.5,0.3,5,18.17691210418564,546.1013551931878,3.6353824208371277,2.4032880593220236,440.7217327026287,1000
70.625,0.3,5,18.023312782266952,546.5543358545026,3.6046625564533903,2.3813609384763055,440.4223513632327,1000
70.75,0.3,5,17.87081104168106,547.0034868304779,3.5741622083362117,2.3596209771941665,440.12570212784317,1000
70.875,0.3,5,17.719402813531914,547.4488355226276,3.543880562706383,2.338066846532097,439.83176166384254,1000
71.0,0.3,5,17.56908396529165,547.8904092301426,3.51381679305833,2.3166972210588903,439.54050680456794,1000
71.125,0.3,5,17.419850302818272,548.3282351483188,3.4839700605636543,2.2955107790002667,439.2519145488653,1000
71.25,0.3,5,17.27169757234105,548.7623403670357,3.4543395144682103,2.2745062023788583,438.9659620606256,1000
71.375,0.3,5,17.124621462413867,549.1927518692843,3.4249242924827734,2.2536821771496394,438.6826266683042,1000
71.5,0.3,5,16.978617605836767,549.6194965297428,3.3957235211673535,2.2330373933309184,438.40188586442275,1000
71.625,0.3,5,16.833681581545893,550.0426011134009,3.3667363163091784,2.21257054513096,438.12371730505555,1000
71.75,0.3,5,16.689808916472135,550.4620922742305,3.337961783294427,2.1922803310703465,437.8480988092997,1000
71.875,0.3,5,16.54699508736869,550.8779965539028,3.309399017473738,2.172165454100169,437.57500835873077,1000
72.0,0.3,5,16.405235522607782,551.2903403805509,3.2810471045215563,2.152224621716123,437.3044240968436,1000
72.125,0.3,5,16.264525603946876,551.6991500675766,3.252905120789375,2.1324565460686125,437.0363243284788,1000
72.25,0.3,5,16.124860668264542,552.1044518125016,3.2249721336529085,2.112859944068938,436.7706875192361,1000
72.375,0.3,5,15.98623600926633,552.5062716958616,3.197247201853266,2.0934335374916593,436.50749229487434,1000
72.5,0.3,5,15.848646879160894,552.9046356801425,3.169729375832179,2.0741760530732147,436.24671744069883,1000
72.625,0.3,5,15.712088490306641,553.2995696087589,3.1424176980613283,2.0550862226068753,435.9883419009368,1000
72.75,0.3,5,15.576556016829189,553.6910992050724,3.1153112033658377,2.0361627830341247,435.73234477810075,1000
72.875,0.3,5,15.44204459620991,554.0792500714513,3.0884089192419824,2.0174044765325294,435.478705332341,1000
73.0,0.3,5,15.308549330845869,554.4640476883692,3.0617098661691737,1.998810050600194,435.2274029807871,1000
73.125,0.3,5,15.17606528958141,554.8455174135421,3.035213057916282,1.9803782581368654,434.97841729687866,1000
73.25,0.3,5,15.044587509211716,555.2236844811033,3.008917501842343,1.962107857521769,434.7317280096871,1000
73.375,0.3,5,14.91411099595861,555.598574000817,2.9828221991917223,1.9439976126882461,434.48731500322657,1000
73.5,0.3,5,14.784630726918902,555.9702109573268,2.9569261453837803,1.926046293195269,434.2451583157565,1000
73.625,0.3,5,14.656141651485585,556.3386202094414,2.931228330297117,1.9082526742959063,434.0052381390753,1000
73.75,0.3,5,14.528638692742165,556.7038264894546,2.905727738548433,1.8906155370028055,433.7675348178054,1000
73.875,0.3,5,14.402116748830428,557.0658544025015,2.880423349766086,1.873133668150761,433.5320288486703,1000
74.0,0.3,5,14.276570694291959,557.4247284259463,2.855314138858392,1.8558058604564442,433.29870087976394,1000
74.125,0.3,5,14.151995381383687,557.7804729088057,2.8303990762767373,1.838630912575352,433.06753170981295,1000
74.25,0.3,5,14.028385641367786,558.133112071203,2.8056771282735573,1.8216076291560424,432.8385022874315,1000
