,Recovered,Infectious,Susceptible
26.09375,246.814293311,281.573026893,476.612679795
26.125,247.69420902,281.951248137,475.354542843
26.15625,248.575306671,282.326651799,474.098041531
26.1875,249.457577458,282.699229568,472.843192974
26.21875,250.34101255,283.068973285,471.590014165
26.25,251.225603092,283.435874942,470.338521967
26.28125,252.111340201,283.799926681,469.088733118
26.3125,252.998214972,284.161120798,467.84066423
26.34375,253.886218474,284.519449741,466.594331785
26.375,254.775341755,284.874906109,465.349752136
26.40625,255.665575836,285.227482655,464.106941508
26.4375,256.556911719,285.577172284,462.865915996
26.46875,257.449340383,285.923968053,461.626691564
26.5,258.342852783,286.267863172,460.389284045
26.53125,259.237439855,286.608851005,459.153709139
26.5625,260.133092515,286.946925068,457.919982417
26.59375,261.029801656,287.282079029,456.688119315
26.625,261.927558153,287.614306711,455.458135137
26.65625,262.826352861,287.943602088,454.230045051
26.6875,263.726176618,288.269959287,453.003864095
26.71875,264.62702024,288.593372591,451.779607169
26.75,265.52887453,288.913836431,450.557289039
26.78125,266.431730269,289.231345395,449.336924337
26.8125,267.335578223,289.54589422,448.118527557
26.84375,268.240409142,289.857477798,446.902113059
26.875,269.146213761,290.166091174,445.687695066
26.90625,270.052982795,290.471729542,444.475287662
26.9375,270.96070695,290.774388252,443.264904798
26.96875,271.869376914,291.074062803,442.056560284
27.0,272.77898336,291.370748847,440.850267793
27.03125,273.68951695,291.664442188,439.646040862
27.0625,274.600968332,291.955138781,438.443892887
27.09375,275.51332814,292.242834731,437.243837129
27.125,276.426586999,292.527526295,436.045886706
27.15625,277.340735519,292.809209881,434.8500546
27.1875,278.2557643,293.087882046,433.656353654
27.21875,279.171663931,293.363539498,432.464796571
27.25,280.088424992,293.636179094,431.275395914
27.28125,281.006038052,293.905797841,430.088164107
27.3125,281.92449367,294.172392895,428.903113435
27.34375,282.843782398,294.43596156,427.720256043
27.375,283.763894777,294.696501288,426.539603934
27.40625,284.684821344,294.95400968,425.361168976
27.4375,285.606552624,295.208484485,424.184962891
27.46875,286.529079138,295.459923596,423.010997266
27.5,287.4523914,295.708325056,421.839283545
27.53125,288.376479915,295.953687052,420.669833032
27.5625,289.301335187,296.196007919,419.502656894
27.59375,290.226947712,296.435286134,418.337766153
27.625,291.153307981,296.671520322,417.175171696
27.65625,292.080406482,296.90470925,416.014884267
27.6875,293.008233699,297.13485183,414.856914471
27.71875,293.936780111,297.361947116,413.701272773
27.75,294.866036195,297.585994307,412.547969498
27.78125,295.795992428,297.80699274,411.397014832
27.8125,296.72663928,298.024941899,410.248418821
27.84375,297.657967223,298.239841404,409.102191373
27.875,298.589966728,298.451691018,407.958342254
27.90625,299.522628262,298.660490644,406.816881094
27.9375,300.455942295,298.866240323,405.677817381
27.96875,301.389899296,299.068940235,404.541160468
28.0,302.324489735,299.268590698,403.406919567
28.03125,303.259704081,299.465192168,402.275103752
28.0625,304.195532806,299.658745235,401.145721959
28.09375,305.131966385,299.849250629,400.018782986
28.125,306.068995293,300.036709211,398.894295496
28.15625,307.006610009,300.22112198,397.772268011
28.1875,307.944801016,300.402490066,396.652708918
28.21875,308.883558797,300.580814736,395.535626467
28.25,309.822873843,300.756097386,394.421028771
28.28125,310.762736648,300.928339544,393.308923809
28.3125,311.703137709,301.097542871,392.199319421
28.34375,312.64406753,301.263709156,391.092223314
28.375,313.585516621,301.426840319,389.987643059
28.40625,314.527475497,301.586938409,388.885586094
28.4375,315.46993468,301.744005601,387.786059719
28.46875,316.412884697,301.898044199,386.689071104
28.5,317.356316085,302.049056632,385.594627282
28.53125,318.300219387,302.197045456,384.502735156
28.5625,319.244585154,302.34201335,383.413401495
28.59375,320.189403946,302.483963119,382.326632935
28.625,321.134666331,302.622897689,381.242435981
28.65625,322.080362886,302.758820109,380.160817005
28.6875,323.026484199,302.89173355,379.081782252
28.71875,323.973020866,303.021641303,378.005337831
28.75,324.919963495,303.148546779,376.931489726
28.78125,325.867302704,303.272453508,375.860243788
28.8125,326.815029121,303.393365137,374.791605742
28.84375,327.763133387,303.511285432,373.725581181
28.875,328.711606154,303.626218273,372.662175572
28.90625,329.660438086,303.738167657,371.601394256
28.9375,330.60961986,303.847137695,370.543242444
28.96875,331.559142166,303.953132611,369.487725223
29.0,332.508995705,304.056156743,368.434847552
29.03125,333.459171195,304.156214538,367.384614267
29.0625,334.409659365,304.253310557,366.337030078
29.09375,335.360450961,304.34744947,365.29209957
29.125,336.31153674,304.438636054,364.249827206
29.15625,337.262907478,304.526875197,363.210217325
29.1875,338.214553963,304.612171892,362.173274145
29.21875,339.166467,304.694531238,361.139001761
29.25,340.11863741,304.773958443,360.107404147
29.28125,341.07105603,304.850458813,359.078485156
29.3125,342.023713714,304.924037763,358.052248522
29.34375,342.976601332,304.994700808,357.02869786
29.375,343.929709772,305.062453564,356.007836664
29.40625,344.88302994,305.127301748,354.989668313
29.4375,345.836552758,305.189251176,353.974196066
29.46875,346.790269168,305.248307765,352.961423068
29.5,347.744170129,305.304477526,351.951352345
29.53125,348.698246622,305.357766569,350.94398681
29.5625,349.652489642,305.408181098,349.93932926
29.59375,350.606890208,305.455727414,348.937382378
29.625,351.561439356,305.500411909,347.938148735
29.65625,352.516128143,305.54224107,346.941630787
29.6875,353.470947647,305.581221473,345.94783088
29.71875,354.425888964,305.617359788,344.956751248
29.75,355.380943213,305.650662772,343.968394015
29.78125,356.336101534,305.681137272,342.982761194
29.8125,357.291355088,305.708790223,341.999854689
29.84375,358.246695058,305.733628645,341.019676297
29.875,359.202112647,305.755659647,340.042227705
29.90625,360.157599084,305.77489042,339.067510496
29.9375,361.113145616,305.791328239,338.095526144
29.96875,362.068743517,305.804980464,337.126276019
30.0,363.024384081,305.815854533,336.159761386
30.03125,363.980058626,305.823957969,335.195983404
30.0625,364.935758495,305.829298373,334.234943132
30.09375,365.891475052,305.831883423,333.276641525
30.125,366.847199688,305.831720878,332.321079434
30.15625,367.802923816,305.828818571,331.368257613
30.1875,368.758638874,305.823184414,330.418176712
30.21875,369.714336325,305.814826391,329.470837284
30.25,370.670007658,305.80375256,328.526239782
30.28125,371.625644384,305.789971055,327.584384561
30.3125,372.581238044,305.773490078,326.645271878
30.34375,373.5367802,305.754317904,325.708901896
30.375,374.492262444,305.732462877,324.775274679
30.40625,375.44767639,305.707933412,323.844390198
30.4375,376.403013682,305.680737988,322.91624833
30.46875,377.358265989,305.650885154,321.990848857
30.5,378.313425005,305.618383526,321.06819147
30.53125,379.268482453,305.58324178,320.148275767
30.5625,380.223430084,305.545468662,319.231101255
30.59375,381.178259673,305.505072976,318.31666735
30.625,382.132963026,305.462063592,317.404973381
30.65625,383.087531975,305.416449439,316.496018586
30.6875,384.04195838,305.368239506,315.589802115
30.71875,384.996234128,305.317442841,314.686323031
30.75,385.950351137,305.264068552,313.785580311
30.78125,386.904301351,305.208125802,312.887572847
30.8125,387.858076744,305.149623813,311.992299443
30.84375,388.811669319,305.088571858,311.099758823
30.875,389.765071106,305.024979269,310.209949625
30.90625,390.718274166,304.958855429,309.322870405
30.9375,391.671270589,304.890209773,308.438519638
30.96875,392.624052495,304.819051789,307.556895716
31.0,393.576612032,304.745391014,306.677996954
31.03125,394.528941378,304.669237037,305.801821584
31.0625,395.481032744,304.590599493,304.928367762
31.09375,396.432878368,304.509488067,304.057633566
31.125,397.384470518,304.425912489,303.189616994
31.15625,398.335801494,304.339882535,302.32431597
31.1875,399.286863627,304.251408029,301.461728344
31.21875,400.237649277,304.160498835,300.601851888
31.25,401.188150836,304.067164862,299.744684302
31.28125,402.138360726,303.971416063,298.890223211
31.3125,403.088271402,303.873262429,298.03846617
31.34375,404.037875347,303.772713993,297.18941066
31.375,404.987165078,303.66978083,296.343054093
31.40625,405.936133143,303.564473048,295.499393809
31.4375,406.884772121,303.456800799,294.65842708
31.46875,407.833074624,303.346774268,293.820151108
31.5,408.781033293,303.234403677,292.98456303
31.53125,409.728640805,303.119699284,292.151659912
31.5625,410.675889865,303.002671379,291.321438756
31.59375,411.622773213,302.883330289,290.493896498
31.625,412.56928362,302.761686371,289.669030009
31.65625,413.51541389,302.637750013,288.846836096
31.6875,414.461156859,302.511531637,288.027311503
31.71875,415.406505395,302.383041693,287.210452911
31.75,416.351452401,302.25229066,286.396256939
31.78125,417.295990809,302.119289046,285.584720145
31.8125,418.240113587,301.984047386,284.775839027
31.84375,419.183813735,301.846576242,283.969610023
31.875,420.127084286,301.706886203,283.166029511
31.90625,421.069918305,301.56498788,282.365093814
31.9375,422.012308893,301.420891913,281.566799194
31.96875,422.95424918,301.274608961,280.771141859
32.0,423.895732333,301.126149708,279.97811796
32.03125,424.836751551,300.975524858,279.187723591
32.0625,425.777300066,300.82274514,278.399954794
32.09375,426.717371144,300.667821299,277.614807557
32.125,427.656958086,300.510764101,276.832277813
32.15625,428.596054224,300.351584332,276.052361444
32.1875,429.534652925,300.190292795,275.275054281
32.21875,430.47274759,300.026900309,274.500352101
32.25,431.410331653,299.861417712,273.728250634
32.28125,432.347398584,299.693855857,272.95874556
32.3125,433.283941883,299.52422561,272.191832507
32.34375,434.219955088,299.352537853,271.427507059
32.375,435.155431769,299.178803483,270.665764748
32.40625,436.09036553,299.003033406,269.906601064
32.4375,437.024750009,298.825238543,269.150011448
32.46875,437.95857888,298.645429826,268.395991294
32.5,438.891845848,298.463618197,267.644535955
32.53125,439.824544655,298.279814608,266.895640737
32.5625,440.756669075,298.094030021,266.149300903
32.59375,441.688212919,297.906275406,265.405511675
32.625,442.61917003,297.71656174,264.66426823
32.65625,443.549534285,297.524900009,263.925565705
32.6875,444.479299598,297.331301205,263.189399197
32.71875,445.408459914,297.135776325,262.455763761
32.75,446.337009215,296.938336372,261.724654413
32.78125,447.264941516,296.738992353,260.996066131
32.8125,448.192250867,296.53775528,260.269993852
32.84375,449.118931353,296.334636168,259.54643248
32.875,450.044977091,296.129646032,258.825376877
32.90625,450.970382235,295.922795894,258.106821872
32.9375,451.895140972,295.714096773,257.390762256
32.96875,452.819247524,295.50355969,256.677192786
33.0,453.742696148,295.291195668,255.966108184
33.03125,454.665481135,295.077015726,255.257503139
33.0625,455.587596809,294.861030886,254.551372306
33.09375,456.50903753,294.643252165,253.847710305
33.125,457.429797693,294.423690579,253.146511728
33.15625,458.349871726,294.202357142,252.447771132
33.1875,459.269254092,293.979262863,251.751483044
33.21875,460.187939289,293.754418749,251.057641962
33.25,461.105921847,293.5278358,250.366242353
33.28125,462.023196334,293.299525012,249.677278653
33.3125,462.93975735,293.069497377,248.990745273
33.34375,463.855599529,292.837763878,248.306636593
33.375,464.770717541,292.604335493,247.624946966
33.40625,465.68510609,292.369223192,246.945670718
33.4375,466.598759912,292.132437937,246.26880215
33.46875,467.511673781,291.893990684,245.594335536
33.5,468.423842502,291.653892375,244.922265123
33.53125,469.335260915,291.412153949,244.252585136
33.5625,470.245923897,291.16878633,243.585289774
33.59375,471.155826354,290.923800434,242.920373213
33.625,472.06496323,290.677207165,242.257829605
33.65625,472.973329503,290.429017418,241.59765308
33.6875,473.880920182,290.179242072,240.939837746
33.71875,474.787730313,289.927891999,240.284377688
33.75,475.693754976,289.674978053,239.631266971
33.78125,476.598989282,289.420511078,238.98049964
33.8125,477.503428379,289.164501903,238.332069718
33.84375,478.407067448,288.906961343,237.685971209
33.875,479.309901702,288.647900198,237.0421981
33.90625,480.21192639,288.387329254,236.400744355
33.9375,481.113136794,288.125259281,235.761603924
33.96875,482.013528229,287.861701033,235.124770738
34.0,482.913096045,287.596665246,234.490238708
34.03125,483.811835624,287.330162643,233.858001733
34.0625,484.709742382,287.062203925,233.228053693
34.09375,485.60681177,286.79279978,232.600388451
34.125,486.503039269,286.521960874,231.974999857
34.15625,487.398420397,286.249697857,231.351881746
34.1875,488.292950702,285.97602136,230.731027938
34.21875,489.186625769,285.700941993,230.112432238
34.25,490.079441213,285.424470349,229.496088438
34.28125,490.971392683,285.146617,228.881990317
34.3125,491.862475861,284.867392496,228.270131643
34.34375,492.752686462,284.586807368,227.66050617
34.375,493.642020235,284.304872126,227.053107639
34.40625,494.530472961,284.021597257,226.447929782
34.4375,495.418040452,283.736993229,225.844966319
34.46875,496.304718556,283.451070484,225.24421096
34.5,497.190503151,283.163839446,224.645657403
34.53125,498.07539015,282.875310512,224.049299339
34.5625,498.959375495,282.585494058,223.455130447
34.59375,499.842455164,282.294400437,222.863144399
34.625,500.724625165,282.002039977,222.273334858
34.65625,501.60588154,281.708422982,221.685695478
34.6875,502.486220362,281.413559732,221.100219906
34.71875,503.365637736,281.117460482,220.516901782
34.75,504.2441298,280.820135463,219.935734737
34.78125,505.121692724,280.521594879,219.356712398
34.8125,505.998322708,280.221848908,218.779828384
34.84375,506.874015985,279.920907706,218.205076309
34.875,507.748768822,279.618781397,217.632449781
34.90625,508.622577514,279.315480084,217.061942402
34.9375,509.495438389,279.01101384,216.493547771
34.96875,510.367347807,278.705392712,215.927259481
35.0,511.23830216,278.398626719,215.363071122
35.03125,512.108297868,278.090725853,214.800976279
35.0625,512.977331386,277.781700079,214.240968534
35.09375,513.845399199,277.471559333,213.683041467
35.125,514.712497822,277.160313524,213.127188654
35.15625,515.578623802,276.847972529,212.573403669
35.1875,516.443773716,276.534546201,212.021680083
35.21875,517.307944173,276.22004436,211.472011467
35.25,518.171131811,275.9044768,210.924391388
35.28125,519.033333301,275.587853284,210.378813415
35.3125,519.894545343,275.270183545,209.835271113
35.34375,520.754764666,274.951477286,209.293758048
35.375,521.613988033,274.631744182,208.754267785
35.40625,522.472212234,274.310993875,208.216793892
35.4375,523.329434089,273.989235978,207.681329932
35.46875,524.185650452,273.666480074,207.147869474
35.5,525.040858202,273.342735714,206.616406083
35.53125,525.895054251,273.018012419,206.08693333
35.5625,526.74823554,272.692319676,205.559444784
35.59375,527.600399039,272.365666944,205.033934017
35.625,528.451541748,272.038063649,204.510394603
35.65625,529.301660697,271.709519185,203.988820118
35.6875,530.150752945,271.380042915,203.46920414
35.71875,530.998815579,271.049644169,202.951540253
35.75,531.845845717,270.718332244,202.435822039
35.78125,532.691840505,270.386116407,201.922043088
35.8125,533.536797119,270.053005891,201.410196991
35.84375,534.380712762,269.719009895,200.900277343
35.875,535.223584668,269.384137588,200.392277744
35.90625,536.065410098,269.048398104,199.886191798
35.9375,536.906186342,268.711800545,199.382013113
35.96875,537.745910719,268.374353978,198.879735303
36.0,538.584580575,268.036067439,198.379351986
36.03125,539.422193286,267.696949929,197.880856785
36.0625,540.258746254,267.357010415,197.384243331
36.09375,541.094236912,267.016257831,196.889505257
36.125,541.928662718,266.674701077,196.396636205
36.15625,542.762021158,266.33234902,195.905629821
36.1875,543.594309749,265.989210491,195.41647976
36.21875,544.425526032,265.645294288,194.92917968
36.25,545.255667577,265.300609174,194.443723249
36.28125,546.08473198,264.955163879,193.960104141
36.3125,546.912716867,264.608967097,193.478316036
36.34375,547.739619889,264.262027487,192.998352623
36.375,548.565438725,263.914353676,192.520207598
36.40625,549.390171081,263.565954254,192.043874666
36.4375,550.213814688,263.216837775,191.569347537
36.46875,551.036367306,262.867012763,191.096619932
36.5,551.857826721,262.5164877,190.625685579
36.53125,552.678190745,262.16527104,190.156538215
36.5625,553.497457217,261.813371196,189.689171587
36.59375,554.315624002,261.46079655,189.223579448
36.625,555.132688991,261.107555447,188.759755562
36.65625,555.948650102,260.753656196,188.297693703
36.6875,556.763505277,260.399107071,187.837387652
36.71875,557.577252487,260.043916311,187.378831202
36.75,558.389889725,259.688092121,186.922018154
36.78125,559.201415013,259.331642667,186.46694232
36.8125,560.011826397,258.974576081,186.013597522
36.84375,560.821121947,258.616900461,185.561977592
36.875,561.629299761,258.258623868,185.112076372
36.90625,562.43635796,257.899754325,184.663887714
36.9375,563.242294693,257.540299824,184.217405484
36.96875,564.04710813,257.180268317,183.772623554
37.0,564.850796468,256.819667721,183.329535811
37.03125,565.65335793,256.45850592,182.88813615
37.0625,566.454790761,256.09679076,182.44841848
37.09375,567.255093232,255.734530049,182.010376719
37.125,568.054263638,255.371731563,181.574004799
37.15625,568.852300299,255.008403039,181.139296661
37.1875,569.649201559,254.644552181,180.70624626
37.21875,570.444965784,254.280186653,180.274847562
37.25,571.239591368,253.915314088,179.845094544
37.28125,572.033076724,253.549942078,179.416981198
37.3125,572.825420293,253.184078183,178.990501524
37.34375,573.616620538,252.817729924,178.565649538
37.375,574.406675944,252.450904788,178.142419268
37.40625,575.195585021,252.083610226,177.720804753
37.4375,575.983346303,251.715853651,177.300800046
37.46875,576.769958346,251.347642442,176.882399213
37.5,577.555419728,250.978983941,176.465596331
37.53125,578.339729053,250.609885454,176.050385493
37.5625,579.122884945,250.240354252,175.636760803
37.59375,579.904886052,249.870397569,175.224716379
37.625,580.685731045,249.500022604,174.814246352
37.65625,581.465418615,249.129236518,174.405344867
37.6875,582.243947479,248.758046439,173.998006082
37.71875,583.021316374,248.386459457,173.592224168
37.75,583.79752406,248.014482627,173.187993313
37.78125,584.572569318,247.642122968,172.785307714
37.8125,585.346450953,247.269387463,172.384161585
37.84375,586.119167789,246.896283059,171.984549153
37.875,586.890718673,246.522816667,171.58646466
37.90625,587.661102475,246.148995164,171.189902361
37.9375,588.430318085,245.77482539,170.794856525
37.96875,589.198364414,245.400314148,170.401321437
38.0,589.965240396,245.025468208,170.009291395
38.03125,590.730944984,244.650294304,169.618760712
38.0625,591.495477154,244.274799131,169.229723715
38.09375,592.258835901,243.898989354,168.842174745
38.125,593.021020243,243.522871598,168.45610816
38.15625,593.782029217,243.146452454,168.07151833
38.1875,594.541861881,242.769738478,167.688399641
38.21875,595.300517313,242.392736192,167.306746495
38.25,596.057994614,242.015452079,166.926553307
38.28125,596.814292902,241.637892591,166.547814507
38.3125,597.569411316,241.260064141,166.170524543
38.34375,598.323349017,240.88197311,165.794677873
38.375,599.076105182,240.503625843,165.420268975
38.40625,599.827679013,240.125028648,165.047292339
38.4375,600.578069728,239.7461878,164.675742472
38.46875,601.327276565,239.367109539,164.305613896
38.5,602.075298782,238.987800071,163.936901147
38.53125,602.822135657,238.608265565,163.569598778
38.5625,603.567786487,238.228512156,163.203701357
38.59375,604.312250588,237.848545946,162.839203467
38.625,605.055527294,237.468373,162.476099706
38.65625,605.797615959,237.08799935,162.11438469
38.6875,606.538515957,236.707430994,161.754053048
38.71875,607.278226679,236.326673894,161.395099426
38.75,608.016747535,235.945733979,161.037518486
38.78125,608.754077954,235.564617144,160.681304903
38.8125,609.490217382,235.183329247,160.326453371
38.84375,610.225165286,234.801876116,159.972958598
38.875,610.958921149,234.420263542,159.620815309
38.90625,611.691484473,234.038497283,159.270018245
38.9375,612.422854777,233.656583064,158.92056216
38.96875,613.153031599,233.274526575,158.572441826
39.0,613.882014494,232.892333473,158.225652033
39.03125,614.609803036,232.51000938,157.880187583
39.0625,615.336396816,232.127559888,157.536043297
39.09375,616.06179544,231.74499055,157.193214009
39.125,616.785998536,231.362306891,156.851694573
39.15625,617.509005745,230.9795144,156.511479855
39.1875,618.230816727,230.596618533,156.17256474
39.21875,618.95143116,230.213624712,155.834944127
39.25,619.670848737,229.830538329,155.498612933
39.28125,620.38906917,229.44736474,155.16356609
39.3125,621.106092185,229.064109269,154.829798547
39.34375,621.821917526,228.680777208,154.497305266
39.375,622.536544955,228.297373815,154.16608123
39.40625,623.249974248,227.913904317,153.836121435
39.4375,623.962205199,227.530373907,153.507420894
39.46875,624.673237617,227.146787747,153.179974636
39.5,625.383071329,226.763150965,152.853777706
39.53125,626.091706176,226.379468658,152.528825166
39.5625,626.799142015,225.995745891,152.205112093
39.59375,627.505378721,225.611987696,151.882633583
39.625,628.210416183,225.228199074,151.561384743
39.65625,628.914254305,224.844384993,151.241360702
39.6875,629.616893008,224.460550391,150.922556601
39.71875,630.318332228,224.076700172,150.6049676
39.75,631.018571916,223.69283921,150.288588874
39.78125,631.717612039,223.308972349,149.973415613
39.8125,632.415452577,222.925104397,149.659443025
39.84375,633.112093528,222.541240136,149.346666335
39.875,633.807534904,222.157384314,149.035080782
39.90625,634.50177673,221.773541648,148.724681622
39.9375,635.194819048,221.389716824,148.415464128
39.96875,635.886661913,221.005914499,148.107423588
40.0,636.577305395,220.622139297,147.800555308
40.03125,637.266749581,220.238395812,147.494854607
40.0625,637.954994568,219.854688608,147.190316825
40.09375,638.64204047,219.471022218,146.886937313
40.125,639.327887414,219.087401145,146.584711441
40.15625,640.012535543,218.703829861,146.283634596
40.1875,640.695985011,218.32031281,145.983702179
40.21875,641.378235988,217.936854403,145.684909609
40.25,642.059288658,217.553459023,145.387252319
40.28125,642.739143218,217.170131023,145.09072576
40.3125,643.417799877,216.786874725,144.795325398
40.34375,644.095258861,216.403694423,144.501046716
40.375,644.771520406,216.020594382,144.207885213
40.40625,645.446584763,215.637578834,143.915836403
40.4375,646.120452197,215.254651986,143.624895816
40.46875,646.793122985,214.871818014,143.335059001
40.5,647.464597416,214.489081065,143.046321519
40.53125,648.134875794,214.106445256,142.75867895
40.5625,648.803958436,213.723914676,142.472126888
40.59375,649.471845669,213.341493387,142.186660944
40.625,650.138537836,212.959185419,141.902276745
40.65625,650.80403529,212.576994777,141.618969933
40.6875,651.468338399,212.194925434,141.336736167
40.71875,652.131447541,211.812981337,141.055571122
40.75,652.793363108,211.431166406,140.775470487
40.78125,653.454085503,211.049484529,140.496429969
40.8125,654.113615142,210.667939569,140.218445289
40.84375,654.771952453,210.28653536,139.941512187
40.875,655.429097876,209.90527571,139.665626414
40.90625,656.085051863,209.524164397,139.390783741
40.9375,656.739814876,209.143205172,139.116979952
40.96875,657.393387392,208.76240176,138.844210848
41.0,658.045769898,208.381757857,138.572472245
41.03125,658.696962891,208.001277132,138.301759976
41.0625,659.346966882,207.620963229,138.032069889
41.09375,659.995782392,207.240819763,137.763397845
41.125,660.643409954,206.860850321,137.495739725
41.15625,661.289850111,206.481058467,137.229091422
41.1875,661.935103419,206.101447734,136.963448846
41.21875,662.579170443,205.722021633,136.698807924
41.25,663.222051761,205.342783645,136.435164594
41.28125,663.86374796,204.963737225,136.172514815
41.3125,664.504259639,204.584885805,135.910854557
41.34375,665.143587407,204.206232786,135.650179807
41.375,665.781731884,203.827781548,135.390486567
41.40625,666.418693702,203.449535442,135.131770856
41.4375,667.0544735,203.071497794,134.874028706
41.46875,667.68907193,202.693671904,134.617256165
41.5,668.322489655,202.316061048,134.361449297
41.53125,668.954727346,201.938668474,134.10660418
41.5625,669.585785685,201.561497408,133.852716907
41.59375,670.215665364,201.184551048,133.599783588
41.625,670.844367086,200.807832568,133.347800346
41.65625,671.471891563,200.431345117,133.09676332
41.6875,672.098239517,200.055091819,132.846668664
41.71875,672.723411678,199.679075775,132.597512547
41.75,673.34740879,199.303300057,132.349291152
41.78125,673.970231603,198.927767718,132.102000679
41.8125,674.591880877,198.552481782,131.85563734
41.84375,675.212357383,198.177445252,131.610197365
41.875,675.831661899,197.802661105,131.365676996
41.90625,676.449795215,197.428132293,131.122072492
41.9375,677.066758128,197.053861747,130.879380124
41.96875,677.682551446,196.679852373,130.637596181
42.0,678.297175985,196.306107051,130.396716964
42.03125,678.91063257,195.93262864,130.15673879
42.0625,679.522922034,195.559419975,129.917657991
42.09375,680.134045221,195.186483868,129.679470911
42.125,680.744002984,194.813823105,129.442173911
42.15625,681.352796181,194.441440453,129.205763366
42.1875,681.960425682,194.069338652,128.970235666
42.21875,682.566892365,193.697520422,128.735587213
42.25,683.172197117,193.325988458,128.501814425
42.28125,683.776340831,192.954745435,128.268913734
42.3125,684.37932441,192.583794002,128.036881588
42.34375,684.981148766,192.213136787,127.805714447
42.375,685.581814819,191.842776396,127.575408785
42.40625,686.181323495,191.472715413,127.345961091
42.4375,686.779675731,191.102956399,127.11736787
42.46875,687.37687247,190.733501893,126.889625637
42.5,687.972914663,190.364354412,126.662730925
42.53125,688.567803271,189.995516451,126.436680278
42.5625,689.161539259,189.626990485,126.211470256
42.59375,689.754123605,189.258778964,125.987097431
42.625,690.345557289,188.890884319,125.763558392
42.65625,690.935841302,188.52330896,125.540849738
42.6875,691.524976643,188.156055273,125.318968084
42.71875,692.112964316,187.789125625,125.097910059
42.75,692.699805333,187.422522362,124.877672304
42.78125,693.285500716,187.056247808,124.658251476
42.8125,693.87005149,186.690304266,124.439644244
42.84375,694.453458691,186.324694019,124.22184729
42.875,695.03572336,185.959419328,124.004857312
42.90625,695.616846545,185.594482436,123.788671019
42.9375,696.196829303,185.229885563,123.573285135
42.96875,696.775672695,184.865630909,123.358696396
43.0,697.353377792,184.501720655,123.144901553
43.03125,697.929945669,184.138156961,122.93189737
43.0625,698.505377409,183.774941968,122.719680623
43.09375,699.079674103,183.412077795,122.508248102
43.125,699.652836846,183.049566542,122.297596612
43.15625,700.224866741,182.687410291,122.087722967
43.1875,700.795764899,182.325611102,121.878623999
43.21875,701.365532433,181.964171017,121.67029655
43.25,701.934170468,181.603092057,121.462737475
43.28125,702.50168013,181.242376226,121.255943644
43.3125,703.068062556,180.882025507,121.049911937
43.34375,703.633318886,180.522041864,120.84463925
43.375,704.197450267,180.162427243,120.640122491
43.40625,704.760457852,179.80318357,120.436358579
43.4375,705.3223428,179.444312752,120.233344447
43.46875,705.883106278,179.08581668,120.031077042
43.5,706.442749455,178.727697223,119.829553322
43.53125,707.001273509,178.369956233,119.628770259
43.5625,707.558679622,178.012595543,119.428724835
43.59375,708.114968983,177.655616969,119.229414048
43.625,708.670142786,177.299022308,119.030834906
43.65625,709.224202231,176.942813338,118.832984431
43.6875,709.777148522,176.58699182,118.635859657
43.71875,710.328982872,176.231559498,118.43945763
43.75,710.879706495,175.876518097,118.243775408
43.78125,711.429320614,175.521869323,118.048810063
43.8125,711.977826456,175.167614867,117.854558677
43.84375,712.525225252,174.813756401,117.661018346
43.875,713.071518241,174.460295581,117.468186178
43.90625,713.616706665,174.107234043,117.276059292
43.9375,714.160791771,173.754573408,117.084634821
43.96875,714.703774813,173.40231528,116.893909907
44.0,715.245657048,173.050461244,116.703881708
44.03125,715.78643974,172.69901287,116.51454739
44.0625,716.326124155,172.347971711,116.325904134
44.09375,716.864711567,171.997339302,116.137949131
44.125,717.402203252,171.647117163,115.950679585
44.15625,717.938600493,171.297306796,115.764092711
44.1875,718.473904577,170.947909687,115.578185736
44.21875,719.008116795,170.598927306,115.392955899
44.25,719.541238442,170.250361106,115.208400451
44.28125,720.073270821,169.902212526,115.024516653
44.3125,720.604215235,169.554482986,114.841301779
44.34375,721.134072994,169.207173891,114.658753115
44.375,721.662845413,168.860286631,114.476867956
44.40625,722.190533809,168.51382258,114.295643612
44.4375,722.717139504,168.167783095,114.115077401
44.46875,723.242663826,167.822169519,113.935166655
44.5,723.767108106,167.476983178,113.755908716
44.53125,724.290473678,167.132225385,113.577300937
44.5625,724.812761883,166.787897434,113.399340683
44.59375,725.333974062,166.444000607,113.222025331
44.625,725.854111564,166.100536169,113.045352267
44.65625,726.37317574,165.757505372,112.869318889
44.6875,726.891167944,165.414909449,112.693922607
44.71875,727.408089536,165.072749623,112.519160841
44.75,727.923941879,164.731027098,112.345031023
44.78125,728.438726338,164.389743067,112.171530595
44.8125,728.952444285,164.048898705,111.99865701
44.84375,729.465097094,163.708495175,111.826407731
44.875,729.976686141,163.368533624,111.654780235
44.90625,730.487212809,163.029015185,111.483772007
44.9375,730.996678481,162.689940977,111.313380542
44.96875,731.505084547,162.351312105,111.143603348
45.0,732.012432397,162.013129659,110.974437944
45.03125,732.518723427,161.675394716,110.805881856
45.0625,733.023959036,161.338108339,110.637932625
45.09375,733.528140624,161.001271577,110.470587799
45.125,734.031269598,160.664885463,110.303844939
45.15625,734.533347365,160.328951021,110.137701614
45.1875,735.034375337,159.993469257,109.972155406
45.21875,735.534354928,159.658441165,109.807203906
45.25,736.033287557,159.323867727,109.642844716
